,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18
10,-129,5,-106,43,-142,7,-152,4,-79,3,-126,8,-95,18,-104,9,-119,32,-121,25,-166,37,-82,7,-108,14,-81,3,-103,9,-118,7,-116,4,-82,4,-95,12
11,-135,5,-109,45,-153,7,-155,4,-82,3,-128,8,-96,18,-111,9,-123,33,-124,27,-174,41,-84,10,-116,14,-85,3,-108,9,-121,7,-120,4,-85,4,-98,12
12,-137,5,-111,46,-164,9,-157,4,-84,3,-135,8,-97,18,-113,9,-130,33,-135,27,-185,42,-85,10,-121,15,-88,3,-112,9,-126,7,-125,4,-87,4,-105,12
13,-145,5,-114,50,-172,9,-161,4,-84,3,-136,8,-100,18,-116,11,-134,34,-141,28,-202,49,-86,10,-124,15,-91,3,-117,9,-130,7,-126,4,-91,4,-107,12
14,-152,6,-115,50,-182,10,-165,4,-85,3,-144,8,-102,18,-121,11,-142,37,-145,29,-205,54,-89,10,-132,16,-92,3,-120,9,-133,7,-132,4,-91,4,-112,13
15,-156,6,-116,51,-189,11,-170,4,-87,3,-150,8,-104,18,-122,11,-147,38,-161,31,-212,56,-90,10,-137,17,-95,3,-124,9,-137,7,-140,4,-94,4,-115,13
16,-157,6,-121,52,-197,11,-172,4,-87,4,-154,8,-106,19,-126,12,-150,39,-173,31,-222,58,-90,10,-148,17,-96,3,-131,9,-138,7,-150,4,-95,4,-121,13
17,-166,6,-127,52,-207,14,-176,4,-89,4,-160,9,-108,19,-133,12,-155,40,-177,31,-230,59,-91,10,-149,18,-102,3,-135,10,-143,7,-154,4,-97,4,-121,14
18,-177,7,-127,53,-212,15,-183,4,-91,4,-166,9,-110,20,-138,13,-156,40,-184,32,-234,59,-93,10,-154,18,-105,3,-142,11,-150,7,-160,4,-100,4,-126,14
19,-185,7,-128,56,-220,15,-185,4,-97,4,-169,9,-111,21,-141,13,-162,41,-186,33,-245,61,-94,10,-159,19,-107,3,-147,12,-156,7,-169,4,-102,4,-129,15
20,-188,7,-129,56,-225,15,-188,4,-100,4,-171,9,-113,21,-146,13,-171,43,-196,33,-253,64,-96,10,-172,19,-109,3,-154,13,-158,7,-175,4,-103,4,-133,16
21,-191,7,-135,57,-237,17,-191,4,-100,4,-175,9,-114,21,-158,13,-175,43,-206,34,-259,67,-97,10,-179,19,-111,3,-163,13,-160,7,-176,4,-105,4,-136,16
22,-199,7,-138,58,-243,17,-193,4,-107,5,-181,9,-121,21,-160,13,-175,43,-216,35,-261,69,-99,10,-184,19,-111,3,-168,14,-168,9,-180,4,-110,4,-141,16
23,-200,7,-139,58,-246,17,-199,4,-114,5,-186,9,-124,21,-164,13,-182,43,-226,35,-277,70,-101,10,-191,19,-111,3,-175,14,-171,9,-180,4,-116,4,-147,16
24,-208,7,-143,58,-254,19,-200,4,-121,5,-193,9,-125,21,-166,14,-189,43,-234,36,-282,71,-104,10,-197,19,-112,3,-183,14,-177,9,-181,4,-118,4,-152,16
25,-219,7,-146,59,-262,20,-204,4,-123,6,-195,9,-128,22,-172,15,-194,43,-239,37,-288,71,-105,10,-201,19,-114,3,-187,15,-184,9,-187,4,-121,4,-158,16
26,-224,7,-151,59,-264,20,-206,4,-132,6,-198,9,-131,22,-177,15,-202,43,-246,37,-294,71,-105,10,-214,19,-117,3,-194,16,-188,9,-190,4,-126,4,-162,16
27,-229,7,-152,59,-272,21,-209,4,-138,6,-200,9,-135,22,-184,15,-209,44,-249,37,-298,72,-106,11,-220,19,-122,3,-198,16,-199,9,-197,4,-128,4,-167,16
28,-235,8,-157,60,-278,21,-210,4,-141,6,-202,9,-137,24,-184,15,-212,45,-255,38,-309,75,-107,11,-234,20,-125,3,-202,16,-204,10,-201,4,-128,4,-174,17
29,-247,8,-162,61,-291,21,-212,4,-144,6,-205,10,-138,24,-186,16,-214,45,-259,39,-309,75,-110,11,-243,21,-125,3,-203,18,-212,10,-207,4,-134,4,-182,17
30,-257,8,-163,62,-298,21,-212,4,-151,6,-207,10,-141,25,-192,17,-219,45,-261,39,-321,76,-112,12,-251,21,-125,3,-204,19,-220,11,-214,4,-138,4,-185,17
31,-262,8,-165,63,-298,21,-213,4,-159,6,-211,10,-143,25,-201,18,-221,46,-261,39,-328,79,-114,13,-258,22,-127,3,-211,19,-227,11,-219,4,-140,4,-200,17
32,-268,9,-168,63,-304,24,-217,4,-164,6,-219,10,-145,25,-208,20,-224,46,-266,40,-329,80,-117,13,-260,22,-129,3,-216,19,-235,11,-226,4,-143,4,-207,17
33,-271,9,-171,63,-312,24,-218,4,-176,6,-222,10,-148,25,-219,20,-227,46,-270,40,-334,80,-121,14,-265,23,-134,3,-219,19,-241,11,-234,4,-145,4,-211,17
34,-283,9,-172,64,-317,24,-221,4,-182,6,-227,10,-151,25,-224,20,-230,46,-275,40,-336,80,-132,15,-272,23,-138,3,-224,19,-244,11,-238,4,-147,5,-215,19
35,-286,9,-177,64,-325,24,-225,4,-189,6,-233,10,-153,25,-224,20,-239,46,-278,40,-342,81,-134,16,-279,23,-142,3,-225,20,-253,11,-242,4,-148,5,-226,19
36,-291,9,-182,64,-334,24,-227,4,-199,6,-235,10,-157,25,-226,20,-245,46,-284,40,-346,81,-134,17,-282,23,-143,3,-230,21,-260,11,-249,4,-155,5,-234,19
37,-298,9,-184,64,-334,24,-227,4,-199,7,-238,10,-160,25,-232,20,-256,47,-288,40,-350,83,-136,17,-286,23,-145,3,-235,22,-270,12,-257,4,-165,5,-241,20
38,-303,10,-190,64,-341,26,-230,4,-202,7,-244,10,-162,25,-237,21,-260,47,-294,40,-350,83,-140,17,-298,23,-150,3,-236,22,-278,12,-261,4,-173,5,-243,20
39,-308,10,-193,64,-349,27,-233,4,-207,8,-246,10,-162,25,-249,21,-261,47,-303,40,-357,83,-141,17,-308,23,-152,3,-242,23,-283,12,-264,4,-178,5,-248,20
40,-315,10,-193,64,-356,27,-235,4,-211,8,-250,11,-165,25,-255,21,-263,47,-312,41,-361,83,-149,17,-313,23,-154,3,-250,23,-292,12,-269,4,-185,5,-249,20
41,-319,10,-196,64,-361,27,-238,4,-219,8,-252,11,-166,25,-269,21,-266,47,-316,41,-368,83,-156,17,-317,23,-159,3,-253,23,-297,12,-274,4,-188,5,-258,20
42,-323,10,-198,65,-370,28,-242,4,-227,8,-256,11,-168,25,-272,21,-268,47,-323,41,-370,83,-162,17,-325,23,-159,3,-255,23,-307,13,-280,4,-192,5,-267,20
43,-326,10,-205,65,-377,29,-243,4,-232,8,-267,11,-170,25,-276,22,-274,47,-324,41,-378,83,-163,17,-328,23,-163,3,-267,23,-311,13,-288,4,-195,5,-270,20
44,-329,10,-207,66,-377,29,-246,4,-239,8,-276,11,-172,25,-280,22,-278,47,-330,41,-378,83,-172,17,-333,23,-165,3,-279,23,-316,13,-292,4,-206,5,-276,20
45,-331,10,-209,66,-377,29,-248,4,-252,9,-280,11,-174,25,-290,22,-282,47,-332,41,-383,83,-173,18,-353,23,-168,3,-283,23,-323,13,-293,4,-213,5,-280,20
46,-335,10,-212,66,-386,31,-248,4,-253,9,-285,11,-178,26,-292,22,-289,47,-338,41,-386,83,-176,18,-355,23,-170,3,-290,23,-329,13,-301,4,-218,5,-295,20
47,-336,10,-216,67,-387,32,-252,4,-259,9,-287,11,-183,26,-301,22,-295,47,-339,41,-391,83,-183,20,-360,24,-173,3,-294,23,-334,13,-306,4,-222,5,-308,20
48,-341,10,-224,68,-390,32,-252,4,-262,9,-294,11,-186,26,-308,22,-300,47,-342,41,-394,83,-196,20,-365,24,-174,3,-302,23,-337,13,-310,4,-229,5,-313,21
49,-354,10,-227,68,-394,33,-256,4,-267,9,-296,11,-186,26,-312,23,-307,48,-345,41,-404,84,-201,20,-368,24,-180,3,-312,23,-339,13,-312,4,-234,5,-316,21
50,-354,10,-231,68,-400,33,-260,4,-276,9,-298,11,-190,26,-317,23,-315,48,-350,41,-414,85,-207,20,-371,25,-182,3,-315,23,-343,13,-319,4,-241,6,-319,21
51,-357,10,-236,69,-406,33,-262,4,-283,9,-308,11,-192,26,-325,23,-321,48,-350,41,-417,85,-211,20,-374,25,-188,3,-322,23,-349,13,-322,4,-251,6,-322,21
52,-362,10,-239,69,-415,33,-264,4,-293,9,-313,11,-194,26,-330,23,-325,48,-355,41,-419,85,-216,20,-379,25,-189,3,-335,23,-352,13,-325,4,-260,6,-326,21
53,-364,10,-242,70,-419,34,-266,4,-300,9,-320,11,-197,27,-333,23,-328,48,-356,41,-419,85,-223,20,-384,25,-191,3,-341,23,-361,14,-329,4,-269,6,-340,21
54,-368,10,-243,70,-422,34,-267,4,-310,9,-332,11,-199,27,-339,24,-328,49,-359,41,-423,86,-228,20,-391,25,-194,3,-345,24,-365,14,-337,4,-280,6,-343,21
55,-374,10,-247,70,-429,35,-268,4,-318,9,-334,11,-203,27,-342,25,-336,49,-360,41,-423,86,-234,20,-394,25,-198,3,-350,24,-371,14,-348,4,-287,6,-350,21
56,-379,10,-249,70,-429,35,-268,4,-321,9,-339,11,-208,27,-351,25,-340,49,-364,41,-425,86,-240,20,-403,25,-207,3,-353,24,-377,14,-353,4,-299,6,-356,21
57,-382,10,-255,70,-431,35,-273,4,-331,9,-349,11,-212,27,-354,27,-345,49,-368,41,-425,86,-244,20,-411,25,-210,3,-356,25,-383,14,-356,4,-301,6,-367,21
58,-388,10,-256,70,-436,35,-274,4,-343,9,-353,11,-217,27,-361,27,-348,49,-373,41,-428,86,-250,20,-418,25,-211,3,-360,25,-389,14,-362,4,-311,6,-370,21
59,-392,10,-258,70,-445,35,-275,4,-351,9,-362,11,-221,27,-369,27,-352,49,-375,41,-428,86,-252,20,-423,25,-216,3,-368,25,-391,14,-365,4,-323,6,-377,21
60,-397,10,-259,70,-450,35,-276,4,-353,9,-367,11,-226,27,-381,28,-357,49,-376,41,-430,87,-261,20,-429,25,-219,3,-373,25,-400,14,-369,4,-330,6,-383,21
61,-399,10,-265,70,-456,35,-279,4,-356,9,-374,11,-231,27,-385,29,-361,49,-377,41,-434,87,-269,20,-433,25,-223,3,-381,25,-404,14,-380,4,-338,6,-385,21
62,-407,10,-269,70,-460,35,-280,4,-364,9,-377,11,-234,27,-392,30,-363,49,-378,42,-437,87,-276,20,-435,25,-231,3,-383,25,-410,14,-385,4,-349,6,-393,21
63,-410,10,-271,70,-467,35,-282,4,-371,9,-382,11,-242,27,-399,30,-367,49,-381,43,-442,87,-282,20,-442,25,-238,3,-387,25,-411,14,-392,4,-353,6,-398,21
64,-416,10,-277,70,-471,35,-283,4,-381,9,-385,11,-247,27,-403,30,-374,49,-387,43,-444,87,-289,20,-442,25,-242,3,-394,25,-415,14,-394,4,-359,6,-409,21
65,-421,10,-283,70,-477,35,-284,4,-383,9,-392,11,-250,27,-403,30,-386,49,-391,43,-447,87,-291,21,-451,25,-248,3,-398,25,-419,14,-400,4,-368,6,-414,21
66,-423,10,-287,70,-480,35,-285,4,-388,10,-398,11,-261,27,-409,30,-395,49,-393,43,-447,87,-299,21,-453,25,-255,3,-407,25,-426,14,-402,4,-374,6,-418,21
67,-429,10,-293,70,-483,35,-288,4,-397,10,-399,11,-266,27,-413,31,-400,49,-401,43,-449,87,-308,21,-456,25,-257,3,-410,25,-435,14,-404,4,-384,6,-422,21
68,-431,10,-296,70,-488,35,-294,4,-402,10,-408,11,-270,28,-416,31,-404,49,-404,43,-453,87,-315,21,-461,25,-260,3,-418,25,-440,14,-412,4,-393,6,-423,21
69,-437,10,-297,70,-488,35,-299,4,-405,10,-415,11,-274,30,-421,31,-410,49,-404,43,-456,87,-321,21,-468,25,-264,3,-421,25,-446,14,-426,4,-398,6,-431,21
70,-440,10,-299,70,-491,35,-301,4,-411,10,-420,11,-282,30,-427,31,-413,49,-406,43,-458,87,-324,22,-471,26,-274,3,-430,25,-455,14,-430,4,-407,6,-435,21
71,-449,10,-303,70,-495,35,-306,4,-415,10,-427,11,-294,31,-430,31,-414,49,-408,43,-458,87,-336,22,-475,26,-285,3,-433,25,-455,14,-433,4,-414,6,-438,21
72,-455,10,-305,70,-502,35,-306,4,-419,11,-431,11,-302,31,-434,32,-419,50,-409,43,-458,87,-344,22,-479,26,-291,3,-441,26,-461,14,-440,4,-419,6,-444,21
73,-458,10,-308,70,-505,35,-308,4,-431,11,-439,11,-308,31,-440,32,-420,50,-412,43,-458,87,-353,22,-483,26,-296,3,-446,26,-469,14,-445,4,-425,6,-450,21
74,-460,12,-313,70,-506,35,-310,4,-434,11,-447,11,-315,31,-446,32,-423,50,-417,43,-461,87,-368,22,-485,26,-300,3,-450,26,-474,14,-452,4,-434,6,-452,21
75,-468,12,-317,70,-509,35,-314,4,-441,11,-459,11,-322,32,-453,32,-428,50,-419,43,-464,87,-373,22,-488,26,-303,3,-452,26,-474,14,-457,4,-445,7,-454,21
76,-472,12,-325,70,-513,35,-314,4,-446,11,-460,11,-334,32,-456,32,-433,50,-423,43,-469,87,-385,22,-489,26,-308,3,-457,26,-477,14,-459,4,-449,7,-466,21
77,-480,12,-333,70,-513,35,-318,4,-449,11,-468,11,-337,32,-461,32,-436,50,-428,43,-469,87,-394,22,-492,26,-317,3,-463,26,-483,14,-465,4,-454,7,-470,21
78,-490,12,-338,70,-515,35,-322,4,-458,11,-474,11,-343,32,-467,33,-439,50,-432,43,-470,87,-399,22,-494,27,-324,3,-466,26,-490,14,-468,4,-458,7,-476,21
79,-497,12,-345,70,-515,35,-328,4,-462,11,-479,11,-347,32,-471,34,-445,50,-434,43,-473,87,-409,22,-497,27,-328,3,-471,26,-491,14,-482,4,-464,8,-478,21
