,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22,n23,p23
14,-315,73,-379,94,-419,258,-108,2,-391,141,-147,3,-110,2,-116,2,-125,3,-109,3,-166,29,-152,3,-139,9,-323,107,-234,47,-436,163,-114,2,-131,3,-244,85,-129,2,-145,2,-153,7,-214,12,-147,2
15,-333,73,-401,99,-437,277,-109,2,-409,150,-152,3,-111,2,-119,2,-128,3,-110,3,-169,31,-161,3,-141,9,-340,113,-244,47,-468,174,-115,2,-131,3,-249,88,-131,2,-147,2,-157,7,-220,13,-148,2
16,-366,75,-420,100,-452,289,-111,2,-425,151,-159,4,-111,2,-120,2,-133,3,-111,3,-178,31,-162,3,-142,9,-354,118,-254,49,-482,188,-116,2,-137,3,-267,89,-132,2,-149,2,-167,7,-229,13,-154,2
17,-399,82,-437,104,-476,312,-111,2,-439,153,-162,4,-113,2,-121,2,-135,3,-114,3,-187,35,-168,3,-142,9,-372,127,-260,51,-488,191,-117,2,-141,3,-276,89,-134,2,-156,2,-171,7,-240,14,-157,2
18,-407,84,-454,107,-503,322,-115,2,-470,155,-168,5,-114,2,-121,2,-139,3,-116,3,-198,40,-169,3,-143,9,-403,134,-272,51,-506,197,-119,2,-142,3,-284,90,-136,2,-157,2,-172,7,-248,14,-163,2
19,-419,88,-468,110,-513,331,-118,2,-486,155,-181,6,-115,2,-122,2,-144,3,-117,3,-205,42,-175,3,-144,9,-419,135,-289,57,-548,208,-120,2,-144,3,-294,93,-137,2,-161,2,-174,7,-257,16,-167,2
20,-438,92,-482,118,-529,344,-119,2,-503,157,-188,7,-116,2,-123,2,-148,3,-119,3,-224,45,-177,3,-148,9,-437,138,-295,60,-578,215,-121,2,-150,3,-298,93,-144,2,-163,2,-178,7,-262,17,-172,2
21,-450,95,-514,123,-556,354,-123,2,-514,161,-192,7,-118,2,-131,2,-150,3,-119,3,-228,46,-180,3,-148,9,-464,149,-305,62,-591,215,-123,2,-153,3,-315,98,-147,2,-163,2,-182,7,-267,17,-178,2
22,-477,97,-543,132,-574,364,-124,2,-533,162,-197,8,-121,2,-133,2,-162,3,-122,3,-233,48,-185,3,-152,9,-479,154,-325,65,-604,219,-125,2,-154,3,-319,99,-149,2,-165,2,-185,7,-272,17,-180,2
23,-490,98,-570,136,-594,372,-125,2,-549,164,-205,8,-123,2,-133,2,-166,3,-123,3,-252,50,-190,3,-155,9,-501,163,-332,70,-616,225,-127,2,-156,3,-326,100,-153,2,-167,2,-193,7,-285,17,-184,2
24,-516,100,-583,137,-635,386,-127,2,-559,168,-209,8,-126,2,-136,2,-168,3,-127,3,-261,52,-191,3,-156,9,-515,169,-357,73,-621,229,-128,2,-166,3,-333,101,-157,2,-171,2,-195,7,-293,17,-188,2
25,-530,103,-596,137,-676,393,-129,2,-569,168,-219,8,-127,3,-139,2,-174,3,-128,3,-268,52,-195,3,-158,9,-535,175,-382,75,-634,232,-132,2,-166,3,-349,103,-162,2,-173,2,-196,7,-303,19,-192,2
26,-555,109,-621,141,-687,399,-129,2,-585,169,-228,8,-130,4,-140,2,-175,3,-133,3,-282,53,-198,3,-159,9,-550,180,-393,78,-646,234,-133,2,-168,3,-364,105,-165,2,-174,2,-201,7,-328,19,-197,2
27,-574,115,-627,142,-699,404,-131,2,-602,171,-239,9,-136,4,-143,2,-183,3,-137,3,-289,56,-214,3,-159,9,-572,183,-415,81,-654,237,-136,2,-172,3,-380,106,-167,2,-177,2,-205,7,-341,20,-200,2
28,-592,119,-644,151,-718,414,-131,2,-614,171,-248,9,-139,4,-144,2,-186,3,-142,3,-315,58,-219,3,-163,9,-582,185,-421,82,-662,240,-136,2,-182,3,-394,111,-174,2,-178,2,-207,7,-358,21,-206,2
29,-605,121,-657,153,-745,425,-133,2,-626,173,-264,9,-143,4,-145,2,-192,3,-149,3,-324,59,-224,3,-171,9,-599,187,-428,82,-677,241,-139,2,-183,3,-412,116,-178,2,-180,2,-208,7,-380,22,-206,2
30,-628,124,-673,157,-756,427,-135,2,-643,173,-273,9,-145,4,-147,2,-198,3,-155,3,-332,59,-226,3,-172,9,-618,188,-438,83,-717,247,-141,2,-189,3,-431,117,-181,2,-187,2,-210,7,-385,22,-210,2
31,-651,128,-696,159,-767,430,-138,2,-653,174,-279,9,-150,4,-147,2,-202,3,-161,3,-356,60,-231,3,-174,9,-640,193,-453,85,-735,252,-142,2,-194,3,-437,117,-188,2,-188,2,-216,7,-395,22,-214,2
32,-663,129,-718,164,-775,433,-143,2,-663,176,-286,10,-152,4,-150,2,-205,3,-167,3,-367,60,-235,3,-175,9,-665,200,-465,85,-746,254,-142,2,-197,3,-466,117,-189,2,-190,2,-221,7,-424,25,-219,2
33,-678,132,-730,166,-787,436,-144,2,-679,177,-295,10,-159,4,-160,2,-211,3,-172,3,-385,64,-238,3,-177,9,-690,204,-483,86,-756,258,-148,2,-203,3,-477,119,-193,2,-193,2,-223,7,-436,25,-222,2
34,-698,135,-740,168,-809,443,-146,2,-689,177,-309,10,-165,4,-165,2,-216,3,-176,3,-389,67,-243,3,-178,9,-713,206,-497,88,-772,262,-150,2,-210,3,-486,120,-199,2,-197,2,-231,7,-446,26,-229,3
35,-704,136,-750,168,-850,449,-148,2,-703,179,-315,11,-169,4,-168,2,-219,3,-178,3,-410,68,-248,3,-179,9,-731,207,-511,90,-788,266,-151,2,-212,3,-495,121,-205,2,-199,2,-239,7,-469,27,-232,3
36,-720,138,-768,171,-859,452,-151,2,-711,181,-325,11,-173,4,-169,2,-231,3,-184,3,-435,73,-251,3,-183,9,-752,210,-527,92,-806,271,-155,2,-213,3,-502,122,-211,2,-201,2,-239,7,-481,27,-240,3
37,-733,142,-787,172,-866,453,-154,2,-725,184,-331,11,-179,4,-172,2,-238,3,-196,4,-448,73,-253,4,-184,9,-781,211,-545,93,-814,274,-156,2,-216,3,-518,123,-216,2,-206,2,-243,7,-498,29,-249,3
38,-752,144,-804,172,-866,453,-156,2,-735,186,-337,11,-183,4,-176,2,-248,3,-200,5,-460,74,-258,4,-186,9,-815,215,-573,96,-820,280,-160,2,-221,3,-542,127,-217,2,-212,2,-245,7,-504,30,-254,3
39,-767,145,-818,173,-884,459,-158,2,-746,186,-343,11,-186,4,-183,2,-252,3,-211,5,-468,75,-263,4,-189,9,-828,218,-612,97,-839,282,-163,2,-226,3,-559,129,-220,2,-213,2,-249,7,-512,30,-258,3
40,-794,147,-832,177,-895,462,-162,2,-759,187,-350,11,-189,4,-187,2,-257,3,-216,5,-473,76,-274,4,-191,9,-842,220,-630,98,-856,286,-169,2,-236,4,-572,129,-225,2,-216,2,-253,7,-526,30,-264,3
41,-808,148,-846,177,-900,462,-169,2,-767,187,-356,11,-197,4,-194,2,-266,3,-225,6,-496,79,-279,4,-191,9,-852,221,-659,98,-869,287,-173,2,-245,4,-590,131,-228,2,-219,2,-257,7,-543,30,-270,3
42,-827,148,-854,177,-907,463,-173,2,-787,189,-375,11,-201,4,-196,2,-267,3,-230,6,-520,81,-284,4,-192,9,-862,225,-689,102,-882,290,-176,2,-252,4,-603,132,-232,2,-221,2,-259,7,-560,30,-273,3
43,-842,151,-888,180,-914,465,-178,2,-803,189,-383,11,-206,4,-201,2,-272,3,-240,6,-541,82,-285,4,-192,9,-877,227,-697,102,-899,294,-181,2,-257,4,-610,132,-237,2,-229,2,-261,7,-576,31,-277,3
44,-854,152,-904,183,-918,468,-182,2,-816,191,-396,11,-214,4,-202,2,-276,3,-249,6,-554,83,-287,4,-196,9,-896,229,-728,104,-918,298,-184,2,-264,4,-617,133,-246,2,-233,2,-263,7,-587,31,-283,3
45,-870,152,-925,188,-928,470,-183,2,-826,193,-416,11,-226,4,-212,2,-285,3,-253,6,-567,84,-289,4,-198,9,-906,230,-747,107,-929,299,-187,3,-270,4,-628,133,-251,2,-234,2,-266,7,-606,32,-288,3
46,-877,156,-931,190,-935,473,-188,2,-845,195,-432,11,-231,4,-214,2,-288,3,-261,6,-575,84,-297,4,-203,9,-917,230,-779,109,-944,301,-193,3,-284,4,-640,133,-256,2,-241,2,-270,7,-616,33,-297,3
47,-889,159,-941,191,-942,474,-192,2,-858,196,-439,11,-241,4,-222,2,-293,3,-272,6,-607,85,-299,4,-204,9,-938,231,-792,112,-950,301,-202,3,-293,4,-666,134,-260,2,-244,2,-273,7,-623,33,-302,3
48,-910,162,-948,192,-954,475,-197,2,-876,197,-448,11,-248,4,-224,2,-303,3,-281,6,-614,86,-305,4,-206,9,-950,235,-827,114,-965,303,-214,3,-296,4,-676,134,-262,2,-247,2,-276,7,-636,33,-304,3
49,-922,163,-955,193,-954,475,-201,2,-889,197,-467,11,-253,4,-232,2,-307,3,-297,7,-625,88,-307,4,-208,9,-968,237,-841,115,-982,307,-225,3,-304,4,-681,134,-267,2,-251,2,-285,8,-661,34,-311,3
50,-945,166,-975,195,-964,476,-206,3,-901,199,-473,11,-259,4,-239,2,-310,3,-308,7,-634,89,-310,4,-210,9,-978,241,-853,116,-996,309,-231,3,-311,4,-690,134,-282,2,-255,2,-292,8,-678,36,-314,3
51,-964,168,-984,195,-972,479,-215,3,-911,200,-482,11,-267,4,-248,2,-324,3,-319,9,-658,90,-316,4,-210,9,-989,241,-878,117,-1006,309,-232,3,-324,4,-700,134,-285,2,-258,2,-296,8,-688,36,-318,3
52,-973,170,-1000,197,-976,480,-221,3,-919,201,-492,13,-275,4,-263,2,-330,3,-335,9,-677,90,-320,4,-211,9,-991,243,-886,119,-1014,311,-248,3,-333,4,-719,135,-296,2,-263,2,-300,8,-705,36,-322,3
53,-1001,174,-1014,198,-976,480,-227,3,-926,201,-505,13,-282,4,-272,2,-335,3,-346,10,-695,91,-325,4,-218,9,-1005,244,-898,119,-1021,311,-258,3,-339,4,-730,138,-304,2,-270,2,-304,8,-721,36,-326,3
54,-1010,175,-1018,198,-984,481,-233,3,-937,203,-521,13,-292,4,-285,2,-343,3,-364,10,-721,91,-335,4,-219,9,-1018,246,-908,120,-1031,314,-264,3,-351,4,-737,138,-314,2,-273,2,-308,8,-727,36,-335,3
55,-1024,176,-1027,199,-992,482,-240,3,-948,204,-530,13,-299,4,-296,2,-350,3,-382,10,-737,91,-341,4,-223,9,-1031,249,-919,120,-1040,317,-268,3,-377,4,-745,141,-318,2,-273,2,-312,8,-738,36,-345,3
56,-1035,177,-1027,199,-1004,489,-246,3,-958,204,-539,13,-312,4,-305,2,-357,3,-394,10,-749,91,-349,4,-224,9,-1042,249,-938,123,-1049,319,-274,3,-400,4,-758,141,-327,2,-275,2,-317,8,-754,36,-349,3
57,-1042,178,-1040,200,-1010,491,-253,3,-964,204,-556,13,-319,5,-309,2,-367,3,-409,10,-774,91,-362,4,-225,9,-1059,250,-962,128,-1051,319,-283,3,-407,4,-767,141,-340,2,-277,2,-321,8,-761,37,-352,3
58,-1070,185,-1051,201,-1016,492,-260,3,-968,204,-562,13,-328,5,-315,2,-376,3,-415,12,-789,91,-372,4,-228,9,-1071,253,-975,128,-1062,319,-296,3,-415,4,-778,142,-348,2,-280,2,-326,8,-770,38,-363,3
59,-1079,186,-1063,203,-1029,492,-264,3,-973,204,-572,13,-335,5,-322,2,-394,3,-441,14,-808,94,-380,4,-231,9,-1071,253,-991,129,-1077,320,-303,3,-425,4,-787,142,-356,2,-284,2,-327,8,-780,38,-372,3
60,-1095,187,-1067,204,-1039,496,-274,3,-983,206,-581,13,-345,5,-334,2,-399,3,-452,15,-830,96,-387,4,-231,9,-1079,256,-1004,129,-1090,320,-312,3,-442,4,-793,142,-365,2,-286,2,-333,8,-789,38,-379,4
61,-1100,189,-1074,204,-1045,496,-284,3,-997,207,-590,13,-356,5,-335,2,-406,3,-468,15,-852,99,-402,4,-232,9,-1087,256,-1025,131,-1099,322,-323,3,-450,4,-805,143,-374,2,-295,2,-336,8,-799,38,-384,4
62,-1107,191,-1093,204,-1052,497,-294,3,-1004,207,-598,13,-365,5,-345,2,-413,3,-481,15,-864,100,-407,4,-239,9,-1106,257,-1035,132,-1110,323,-330,3,-470,4,-810,143,-386,2,-296,2,-342,8,-815,38,-389,4
63,-1120,193,-1101,204,-1057,502,-301,3,-1012,207,-604,13,-385,5,-363,2,-422,3,-491,15,-874,101,-414,4,-240,9,-1116,258,-1054,133,-1117,325,-336,3,-483,4,-827,145,-392,2,-299,2,-348,8,-826,38,-395,4
64,-1127,193,-1105,204,-1064,508,-315,3,-1025,209,-610,13,-393,5,-372,2,-427,3,-501,16,-884,102,-422,4,-243,9,-1123,259,-1079,136,-1125,326,-337,3,-503,4,-843,146,-412,2,-304,2,-350,8,-836,39,-400,4
65,-1136,194,-1111,205,-1067,509,-324,3,-1031,209,-621,13,-400,5,-386,2,-437,3,-511,16,-905,102,-426,4,-246,9,-1130,260,-1092,139,-1133,327,-347,3,-525,4,-854,148,-429,2,-307,2,-359,8,-849,40,-403,4
66,-1148,196,-1118,207,-1072,510,-333,3,-1040,209,-639,14,-428,5,-396,2,-446,3,-533,16,-915,102,-433,4,-250,9,-1138,260,-1108,139,-1141,327,-355,3,-536,4,-866,149,-435,2,-309,2,-360,8,-853,40,-410,4
67,-1159,197,-1122,208,-1078,512,-351,3,-1047,210,-651,14,-441,5,-403,2,-457,3,-548,16,-926,104,-435,4,-253,9,-1145,260,-1118,139,-1153,328,-368,3,-551,4,-871,149,-445,2,-315,2,-368,8,-871,40,-418,4
68,-1169,197,-1136,208,-1080,512,-353,3,-1052,210,-669,14,-448,5,-413,2,-462,3,-578,16,-946,106,-439,4,-258,9,-1151,261,-1126,139,-1163,328,-373,3,-566,4,-884,149,-456,2,-321,2,-376,8,-885,40,-427,4
69,-1176,198,-1147,208,-1087,514,-369,3,-1059,211,-682,14,-456,5,-417,2,-475,3,-592,17,-959,106,-446,4,-262,9,-1158,261,-1137,139,-1173,329,-389,3,-581,4,-893,151,-469,2,-325,2,-379,8,-898,40,-434,4
70,-1185,201,-1150,208,-1092,515,-376,3,-1067,211,-689,14,-476,5,-425,2,-486,3,-606,18,-979,108,-454,4,-263,9,-1158,261,-1154,140,-1179,329,-403,3,-594,4,-910,151,-478,2,-335,2,-387,8,-905,40,-444,4
71,-1197,203,-1154,210,-1096,516,-387,3,-1080,211,-717,14,-486,5,-436,2,-495,3,-621,18,-999,109,-464,4,-265,9,-1167,264,-1161,141,-1183,330,-415,3,-605,4,-916,151,-485,2,-339,2,-392,8,-916,40,-448,4
72,-1209,204,-1165,210,-1100,516,-395,3,-1084,211,-728,15,-503,5,-451,3,-510,3,-629,18,-1014,109,-470,4,-266,9,-1179,265,-1167,141,-1192,330,-424,3,-615,4,-927,151,-495,2,-351,2,-399,8,-933,40,-454,4
73,-1216,204,-1178,212,-1107,517,-406,3,-1091,212,-745,16,-512,5,-470,3,-517,3,-645,18,-1022,110,-473,4,-267,9,-1191,265,-1180,141,-1194,330,-441,3,-633,4,-932,151,-506,2,-356,2,-401,8,-945,40,-466,4
74,-1223,204,-1185,213,-1109,520,-419,3,-1096,212,-756,16,-522,5,-487,3,-520,3,-661,18,-1034,111,-485,5,-268,9,-1201,265,-1188,141,-1199,330,-457,3,-662,4,-936,152,-517,2,-361,2,-405,8,-960,40,-476,4
75,-1232,204,-1194,216,-1112,522,-428,3,-1108,214,-764,16,-533,5,-503,3,-536,3,-672,19,-1051,112,-493,5,-274,9,-1205,265,-1197,142,-1207,331,-467,3,-677,4,-943,152,-525,2,-365,2,-412,8,-967,40,-491,4
76,-1235,206,-1199,216,-1119,526,-439,4,-1113,215,-777,16,-550,5,-519,3,-553,3,-688,19,-1067,113,-495,5,-279,9,-1216,265,-1205,142,-1207,331,-476,3,-689,4,-959,156,-535,2,-369,2,-414,8,-977,40,-503,4
77,-1247,208,-1203,218,-1124,526,-448,5,-1117,215,-789,16,-568,5,-529,3,-558,3,-709,19,-1079,114,-504,5,-280,9,-1222,265,-1220,143,-1215,331,-489,3,-701,4,-972,156,-550,2,-372,2,-421,8,-989,40,-510,4
78,-1251,211,-1212,218,-1128,527,-466,5,-1128,215,-806,16,-583,5,-544,3,-571,3,-724,19,-1087,114,-507,5,-284,9,-1225,265,-1227,145,-1227,332,-499,3,-711,4,-983,156,-561,2,-377,2,-431,8,-999,40,-518,4
79,-1257,211,-1216,218,-1131,528,-478,5,-1136,215,-818,16,-601,5,-563,3,-592,3,-740,20,-1098,114,-515,5,-284,9,-1233,265,-1240,146,-1231,332,-512,3,-737,4,-992,156,-567,2,-382,2,-433,8,-1002,40,-528,4
80,-1263,211,-1226,218,-1134,529,-495,6,-1146,215,-834,16,-612,5,-582,3,-596,3,-755,21,-1112,114,-516,5,-289,9,-1235,265,-1248,146,-1235,332,-535,3,-758,4,-1001,156,-577,2,-387,2,-438,8,-1009,40,-539,5
81,-1268,212,-1232,218,-1140,532,-510,6,-1152,215,-849,16,-617,5,-594,3,-602,3,-772,21,-1119,115,-524,5,-293,9,-1248,266,-1258,146,-1242,332,-541,3,-784,4,-1012,156,-593,2,-390,2,-440,8,-1028,40,-548,5
82,-1280,214,-1239,218,-1141,532,-522,7,-1155,215,-861,16,-624,5,-606,3,-622,3,-792,23,-1137,115,-528,5,-297,9,-1256,266,-1274,146,-1246,332,-549,3,-798,4,-1022,156,-603,2,-399,2,-446,8,-1036,41,-557,5
83,-1285,214,-1245,218,-1141,532,-553,8,-1164,215,-871,16,-641,5,-620,4,-629,3,-809,23,-1153,116,-533,5,-303,9,-1258,266,-1281,147,-1251,332,-557,3,-812,4,-1034,156,-621,2,-404,2,-450,8,-1044,41,-567,5
84,-1292,214,-1252,219,-1145,533,-565,8,-1167,215,-882,16,-652,5,-638,5,-647,3,-829,23,-1165,116,-541,5,-307,9,-1264,267,-1288,147,-1255,332,-568,3,-835,4,-1039,156,-640,2,-408,2,-453,8,-1056,41,-574,5
85,-1297,215,-1260,220,-1145,533,-587,9,-1175,215,-890,16,-665,5,-663,6,-654,3,-845,23,-1178,117,-544,5,-310,9,-1272,267,-1294,147,-1264,332,-581,3,-849,4,-1047,158,-652,2,-414,2,-459,8,-1065,41,-585,5
86,-1301,215,-1270,220,-1153,533,-605,9,-1181,215,-905,16,-676,5,-682,6,-666,3,-860,23,-1196,118,-549,5,-312,9,-1272,267,-1301,147,-1272,332,-594,3,-865,4,-1054,158,-659,2,-422,2,-464,8,-1070,41,-605,5
87,-1312,217,-1270,220,-1156,533,-617,9,-1189,218,-919,16,-686,5,-717,6,-679,3,-865,23,-1207,118,-556,5,-314,9,-1276,267,-1310,147,-1279,333,-612,4,-875,4,-1065,158,-674,2,-428,2,-471,8,-1073,42,-616,5
88,-1316,217,-1277,220,-1159,533,-637,9,-1200,219,-934,16,-710,5,-727,6,-694,3,-878,23,-1215,118,-564,5,-316,9,-1281,267,-1319,148,-1281,333,-626,4,-890,4,-1074,158,-681,2,-435,2,-482,8,-1086,42,-622,5
89,-1322,217,-1281,221,-1161,534,-652,10,-1208,220,-943,16,-722,5,-754,6,-708,3,-888,23,-1226,121,-574,5,-318,9,-1281,267,-1324,149,-1284,333,-643,4,-909,4,-1078,158,-691,2,-448,2,-494,8,-1095,42,-632,5
90,-1331,217,-1286,221,-1162,536,-670,10,-1214,222,-959,16,-736,5,-766,6,-723,3,-904,23,-1233,121,-584,5,-322,9,-1290,269,-1333,149,-1290,335,-658,4,-922,4,-1085,158,-698,2,-460,2,-497,8,-1104,44,-639,5
91,-1335,217,-1292,222,-1164,538,-686,10,-1219,224,-971,16,-750,5,-776,6,-738,3,-918,24,-1241,121,-594,5,-328,9,-1296,271,-1343,149,-1294,335,-678,4,-931,4,-1087,159,-716,2,-465,2,-506,8,-1115,45,-653,5
92,-1336,217,-1299,222,-1164,538,-710,10,-1224,224,-990,16,-760,5,-792,6,-761,3,-935,25,-1255,121,-596,5,-331,9,-1301,272,-1347,149,-1297,335,-697,4,-941,4,-1093,159,-729,2,-470,2,-516,8,-1126,46,-663,5
93,-1340,220,-1303,223,-1168,539,-724,10,-1233,224,-1007,16,-777,5,-805,6,-782,3,-946,25,-1259,121,-603,5,-334,9,-1304,272,-1350,150,-1298,335,-710,4,-958,4,-1103,159,-744,2,-478,2,-518,8,-1145,46,-678,5
94,-1348,220,-1312,223,-1168,539,-739,10,-1242,225,-1018,16,-793,5,-829,7,-793,3,-958,25,-1270,123,-607,5,-336,9,-1309,272,-1358,151,-1303,335,-727,4,-971,5,-1108,159,-762,2,-486,2,-525,8,-1155,46,-684,5
95,-1355,220,-1316,223,-1171,539,-748,11,-1249,225,-1027,16,-802,5,-845,9,-810,3,-971,25,-1278,123,-619,5,-340,9,-1311,272,-1363,152,-1310,335,-740,4,-988,5,-1114,159,-774,2,-494,2,-536,8,-1169,47,-706,5
96,-1365,221,-1325,223,-1177,539,-759,11,-1254,225,-1040,16,-811,5,-863,9,-832,3,-980,25,-1292,123,-627,5,-347,9,-1313,273,-1368,152,-1311,336,-752,5,-1005,5,-1119,160,-779,2,-510,2,-547,8,-1178,47,-717,5
97,-1372,221,-1328,223,-1180,539,-775,11,-1260,225,-1058,16,-820,5,-878,9,-849,3,-987,25,-1298,125,-635,5,-353,9,-1315,274,-1374,153,-1316,337,-767,5,-1028,5,-1130,160,-794,2,-518,2,-555,8,-1186,48,-729,5
98,-1376,222,-1339,223,-1180,539,-784,11,-1265,228,-1066,16,-835,5,-896,9,-860,3,-1000,25,-1308,125,-645,5,-355,9,-1319,274,-1380,153,-1324,337,-784,5,-1046,5,-1140,160,-802,2,-529,2,-568,8,-1192,48,-748,5
99,-1379,222,-1342,224,-1183,540,-802,12,-1267,228,-1081,16,-852,5,-910,9,-876,3,-1006,25,-1320,125,-656,5,-363,9,-1327,274,-1388,153,-1328,337,-801,5,-1055,5,-1146,160,-820,2,-536,2,-575,8,-1201,50,-762,5
