,n0,p0,n1,p1,n2,p2,n3,p3,n4,p4,n5,p5,n6,p6,n7,p7,n8,p8,n9,p9,n10,p10,n11,p11,n12,p12,n13,p13,n14,p14,n15,p15,n16,p16,n17,p17,n18,p18,n19,p19,n20,p20,n21,p21,n22,p22
10,-1042,94,-925,211,-1101,35,-1123,13,-1076,60,-1108,28,-1080,56,-946,190,-1048,88,-1113,23,-1105,31,-1028,108,-1078,58,-1123,13,-977,159,-1087,49,-760,376,-1120,16,-1094,42,-1057,79,-995,141,-999,137,-970,166
11,-1078,98,-955,221,-1136,40,-1163,13,-1112,64,-1145,31,-1118,58,-980,196,-1088,88,-1153,23,-1141,35,-1064,112,-1118,58,-1163,13,-1011,165,-1125,51,-781,395,-1158,18,-1132,44,-1096,80,-1026,150,-1039,137,-1008,168
12,-1113,103,-991,225,-1170,46,-1202,14,-1148,68,-1182,34,-1155,61,-1011,205,-1125,91,-1193,23,-1180,36,-1099,117,-1154,62,-1202,14,-1049,167,-1164,52,-807,409,-1198,18,-1170,46,-1134,82,-1056,160,-1078,138,-1045,171
13,-1151,105,-1025,231,-1209,47,-1242,14,-1181,75,-1220,36,-1192,64,-1042,214,-1163,93,-1233,23,-1217,39,-1133,123,-1194,62,-1240,16,-1085,171,-1203,53,-836,420,-1238,18,-1206,50,-1172,84,-1092,164,-1114,142,-1082,174
14,-1187,109,-1055,241,-1248,48,-1280,16,-1219,77,-1258,38,-1232,64,-1075,221,-1203,93,-1273,23,-1255,41,-1167,129,-1232,64,-1280,16,-1122,174,-1242,54,-859,437,-1277,19,-1245,51,-1209,87,-1126,170,-1147,149,-1120,176
15,-1224,112,-1085,251,-1287,49,-1319,17,-1256,80,-1298,38,-1267,69,-1106,230,-1242,94,-1313,23,-1291,45,-1205,131,-1267,69,-1320,16,-1159,177,-1281,55,-883,453,-1317,19,-1283,53,-1245,91,-1160,176,-1180,156,-1158,178
16,-1261,115,-1118,258,-1324,52,-1359,17,-1295,81,-1337,39,-1306,70,-1134,242,-1281,95,-1353,23,-1327,49,-1243,133,-1305,71,-1360,16,-1194,182,-1317,59,-907,469,-1357,19,-1319,57,-1283,93,-1191,185,-1217,159,-1195,181
17,-1297,119,-1154,262,-1361,55,-1398,18,-1333,83,-1377,39,-1345,71,-1161,255,-1321,95,-1392,24,-1366,50,-1281,135,-1342,74,-1399,17,-1232,184,-1356,60,-937,479,-1397,19,-1356,60,-1316,100,-1226,190,-1255,161,-1230,186
18,-1335,121,-1191,265,-1398,58,-1438,18,-1370,86,-1417,39,-1384,72,-1195,261,-1359,97,-1431,25,-1403,53,-1317,139,-1370,86,-1439,17,-1267,189,-1395,61,-958,498,-1436,20,-1394,62,-1351,105,-1258,198,-1292,164,-1265,191
19,-1372,124,-1226,270,-1437,59,-1477,19,-1408,88,-1457,39,-1424,72,-1228,268,-1397,99,-1471,25,-1437,59,-1353,143,-1404,92,-1479,17,-1302,194,-1432,64,-985,511,-1475,21,-1433,63,-1389,107,-1296,200,-1329,167,-1299,197
20,-1407,129,-1261,275,-1474,62,-1516,20,-1445,91,-1497,39,-1463,73,-1257,279,-1436,100,-1511,25,-1474,62,-1392,144,-1444,92,-1519,17,-1337,199,-1471,65,-1008,528,-1514,22,-1469,67,-1425,111,-1329,207,-1366,170,-1334,202
21,-1445,131,-1297,279,-1511,65,-1555,21,-1483,93,-1535,41,-1500,76,-1290,286,-1476,100,-1551,25,-1514,62,-1429,147,-1483,93,-1559,17,-1375,201,-1511,65,-1034,542,-1551,25,-1505,71,-1460,116,-1361,215,-1406,170,-1370,206
22,-1483,133,-1331,285,-1551,65,-1595,21,-1523,93,-1574,42,-1539,77,-1325,291,-1515,101,-1591,25,-1552,64,-1466,150,-1521,95,-1598,18,-1411,205,-1549,67,-1059,557,-1590,26,-1544,72,-1498,118,-1393,223,-1441,175,-1405,211
23,-1518,138,-1363,293,-1589,67,-1634,22,-1561,95,-1614,42,-1577,79,-1358,298,-1552,104,-1631,25,-1591,65,-1500,156,-1557,99,-1638,18,-1448,208,-1588,68,-1088,568,-1629,27,-1582,74,-1532,124,-1428,228,-1474,182,-1443,213
24,-1554,142,-1398,298,-1628,68,-1673,23,-1599,97,-1653,43,-1612,84,-1389,307,-1590,106,-1670,26,-1629,67,-1533,163,-1594,102,-1678,18,-1486,210,-1628,68,-1114,582,-1669,27,-1619,77,-1569,127,-1462,234,-1507,189,-1480,216
25,-1589,147,-1434,302,-1664,72,-1713,23,-1636,100,-1693,43,-1651,85,-1419,317,-1628,108,-1710,26,-1665,71,-1568,168,-1633,103,-1717,19,-1524,212,-1667,69,-1141,595,-1708,28,-1656,80,-1607,129,-1499,237,-1540,196,-1517,219
26,-1625,151,-1467,309,-1703,73,-1753,23,-1673,103,-1732,44,-1690,86,-1447,329,-1668,108,-1750,26,-1704,72,-1601,175,-1670,106,-1757,19,-1562,214,-1704,72,-1164,612,-1748,28,-1693,83,-1647,129,-1533,243,-1579,197,-1554,222
27,-1660,156,-1500,316,-1742,74,-1793,23,-1709,107,-1770,46,-1729,87,-1476,340,-1707,109,-1790,26,-1741,75,-1637,179,-1707,109,-1797,19,-1600,216,-1742,74,-1187,629,-1787,29,-1729,87,-1685,131,-1571,245,-1611,205,-1588,228
28,-1697,159,-1531,325,-1781,75,-1833,23,-1747,109,-1810,46,-1767,89,-1513,343,-1746,110,-1829,27,-1780,76,-1674,182,-1745,111,-1836,20,-1638,218,-1778,78,-1211,645,-1825,31,-1769,87,-1721,135,-1601,255,-1649,207,-1623,233
29,-1733,163,-1568,328,-1818,78,-1872,24,-1784,112,-1849,47,-1806,90,-1548,348,-1783,113,-1868,28,-1820,76,-1711,185,-1783,113,-1876,20,-1672,224,-1814,82,-1240,656,-1865,31,-1806,90,-1761,135,-1636,260,-1681,215,-1659,237
30,-1769,167,-1601,335,-1856,80,-1911,25,-1820,116,-1889,47,-1844,92,-1576,360,-1821,115,-1908,28,-1857,79,-1747,189,-1822,114,-1916,20,-1707,229,-1852,84,-1269,667,-1905,31,-1843,93,-1798,138,-1672,264,-1718,218,-1696,240
31,-1807,169,-1634,342,-1895,81,-1951,25,-1857,119,-1927,49,-1883,93,-1608,368,-1860,116,-1948,28,-1895,81,-1781,195,-1861,115,-1955,21,-1746,230,-1891,85,-1293,683,-1945,31,-1881,95,-1834,142,-1706,270,-1752,224,-1730,246
32,-1843,173,-1667,349,-1935,81,-1991,25,-1896,120,-1966,50,-1923,93,-1639,377,-1899,117,-1988,28,-1932,84,-1815,201,-1898,118,-1995,21,-1783,233,-1927,89,-1315,701,-1985,31,-1919,97,-1868,148,-1742,274,-1788,228,-1762,254
33,-1882,174,-1703,353,-1973,83,-2030,26,-1933,123,-2004,52,-1960,96,-1665,391,-1938,118,-2028,28,-1969,87,-1845,211,-1933,123,-2035,21,-1820,236,-1967,89,-1338,718,-2025,31,-1958,98,-1907,149,-1780,276,-1825,231,-1798,258
34,-1922,174,-1735,361,-2009,87,-2070,26,-1968,128,-2041,55,-1998,98,-1697,399,-1977,119,-2067,29,-2008,88,-1878,218,-1972,124,-2075,21,-1858,238,-2006,90,-1362,734,-2065,31,-1997,99,-1945,151,-1812,284,-1859,237,-1833,263
35,-1962,174,-1769,367,-2045,91,-2109,27,-2005,131,-2081,55,-2036,100,-1727,409,-2015,121,-2107,29,-2047,89,-1908,228,-2009,127,-2115,21,-1892,244,-2044,92,-1392,744,-2105,31,-2036,100,-1984,152,-1850,286,-1898,238,-1868,268
36,-1999,177,-1801,375,-2083,93,-2149,27,-2040,136,-2121,55,-2074,102,-1759,417,-2054,122,-2147,29,-2087,89,-1941,235,-2047,129,-2155,21,-1928,248,-2082,94,-1420,756,-2145,31,-2075,101,-2021,155,-1886,290,-1936,240,-1905,271
37,-2035,181,-1838,378,-2123,93,-2189,27,-2077,139,-2161,55,-2113,103,-1790,426,-2092,124,-2186,30,-2127,89,-1975,241,-2086,130,-2195,21,-1965,251,-2122,94,-1447,769,-2184,32,-2114,102,-2055,161,-1919,297,-1973,243,-1941,275
38,-2070,186,-1873,383,-2161,95,-2229,27,-2115,141,-2201,55,-2152,104,-1824,432,-2130,126,-2224,32,-2167,89,-2009,247,-2124,132,-2234,22,-2002,254,-2160,96,-1467,789,-2224,32,-2154,102,-2095,161,-1952,304,-2010,246,-1978,278
39,-2108,188,-1907,389,-2201,95,-2268,28,-2151,145,-2238,58,-2191,105,-1859,437,-2168,128,-2264,32,-2206,90,-2044,252,-2161,135,-2274,22,-2039,257,-2199,97,-1495,801,-2264,32,-2194,102,-2132,164,-1986,310,-2046,250,-2014,282
40,-2145,191,-1940,396,-2238,98,-2308,28,-2188,148,-2275,61,-2228,108,-1890,446,-2205,131,-2304,32,-2246,90,-2080,256,-2199,137,-2314,22,-2074,262,-2237,99,-1526,810,-2304,32,-2233,103,-2168,168,-2022,314,-2084,252,-2053,283
41,-2184,192,-1972,404,-2278,98,-2348,28,-2227,149,-2314,62,-2268,108,-1921,455,-2242,134,-2344,32,-2285,91,-2114,262,-2239,137,-2352,24,-2108,268,-2276,100,-1550,826,-2344,32,-2272,104,-2205,171,-2057,319,-2119,257,-2089,287
42,-2216,200,-2007,409,-2316,100,-2387,29,-2265,151,-2354,62,-2307,109,-1952,464,-2281,135,-2384,32,-2323,93,-2150,266,-2278,138,-2392,24,-2144,272,-2316,100,-1580,836,-2383,33,-2309,107,-2243,173,-2095,321,-2154,262,-2125,291
43,-2254,202,-2037,419,-2354,102,-2427,29,-2301,155,-2394,62,-2344,112,-1989,467,-2320,136,-2424,32,-2362,94,-2186,270,-2317,139,-2431,25,-2175,281,-2353,103,-1605,851,-2423,33,-2348,108,-2283,173,-2130,326,-2192,264,-2160,296
44,-2290,206,-2071,425,-2392,104,-2467,29,-2338,158,-2432,64,-2381,115,-2024,472,-2357,139,-2464,32,-2400,96,-2222,274,-2357,139,-2471,25,-2209,287,-2390,106,-1634,862,-2463,33,-2386,110,-2321,175,-2162,334,-2228,268,-2199,297
45,-2328,208,-2109,427,-2430,106,-2507,29,-2371,165,-2472,64,-2419,117,-2054,482,-2397,139,-2504,32,-2437,99,-2259,277,-2397,139,-2511,25,-2244,292,-2428,108,-1669,867,-2503,33,-2423,113,-2359,177,-2194,342,-2263,273,-2238,298
46,-2364,212,-2144,432,-2470,106,-2547,29,-2406,170,-2512,64,-2458,118,-2085,491,-2436,140,-2544,32,-2475,101,-2297,279,-2436,140,-2551,25,-2278,298,-2467,109,-1697,879,-2543,33,-2460,116,-2398,178,-2228,348,-2301,275,-2278,298
47,-2404,212,-2173,443,-2509,107,-2587,29,-2445,171,-2549,67,-2497,119,-2116,500,-2476,140,-2583,33,-2511,105,-2331,285,-2475,141,-2591,25,-2316,300,-2505,111,-1720,896,-2581,35,-2498,118,-2437,179,-2259,357,-2338,278,-2317,299
48,-2440,216,-2206,450,-2547,109,-2627,29,-2483,173,-2588,68,-2536,120,-2150,506,-2516,140,-2623,33,-2550,106,-2370,286,-2514,142,-2630,26,-2353,303,-2543,113,-1750,906,-2620,36,-2534,122,-2472,184,-2295,361,-2373,283,-2355,301
49,-2475,221,-2244,452,-2587,109,-2667,29,-2521,175,-2627,69,-2576,120,-2176,520,-2555,141,-2663,33,-2589,107,-2406,290,-2554,142,-2670,26,-2388,308,-2580,116,-1780,916,-2659,37,-2573,123,-2509,187,-2333,363,-2411,285,-2390,306
50,-2512,224,-2281,455,-2626,110,-2707,29,-2554,182,-2667,69,-2613,123,-2208,528,-2595,141,-2703,33,-2629,107,-2441,295,-2594,142,-2709,27,-2425,311,-2619,117,-1807,929,-2699,37,-2612,124,-2546,190,-2368,368,-2451,285,-2426,310
51,-2547,229,-2308,468,-2666,110,-2747,29,-2593,183,-2707,69,-2651,125,-2245,531,-2634,142,-2743,33,-2667,109,-2478,298,-2632,144,-2749,27,-2462,314,-2659,117,-1833,943,-2739,37,-2648,128,-2582,194,-2401,375,-2489,287,-2463,313
52,-2586,230,-2342,474,-2705,111,-2787,29,-2632,184,-2746,70,-2689,127,-2274,542,-2673,143,-2783,33,-2705,111,-2515,301,-2670,146,-2788,28,-2496,320,-2696,120,-1862,954,-2779,37,-2683,133,-2619,197,-2440,376,-2528,288,-2502,314
53,-2624,232,-2375,481,-2745,111,-2827,29,-2669,187,-2785,71,-2725,131,-2307,549,-2712,144,-2823,33,-2744,112,-2552,304,-2710,146,-2827,29,-2534,322,-2734,122,-1884,972,-2819,37,-2721,135,-2653,203,-2474,382,-2564,292,-2541,315
54,-2664,232,-2412,484,-2783,113,-2867,29,-2708,188,-2825,71,-2760,136,-2342,554,-2751,145,-2861,35,-2780,116,-2587,309,-2747,149,-2867,29,-2570,326,-2772,124,-1909,987,-2857,39,-2761,135,-2690,206,-2508,388,-2600,296,-2578,318
55,-2701,235,-2449,487,-2823,113,-2906,30,-2748,188,-2864,72,-2796,140,-2372,564,-2790,146,-2901,35,-2816,120,-2617,319,-2785,151,-2907,29,-2609,327,-2811,125,-1936,1000,-2897,39,-2800,136,-2725,211,-2545,391,-2636,300,-2616,320
56,-2737,239,-2483,493,-2863,113,-2945,31,-2785,191,-2903,73,-2836,140,-2400,576,-2827,149,-2941,35,-2855,121,-2653,323,-2824,152,-2947,29,-2647,329,-2851,125,-1966,1010,-2937,39,-2836,140,-2763,213,-2582,394,-2670,306,-2655,321
57,-2773,243,-2512,504,-2901,115,-2985,31,-2823,193,-2942,74,-2874,142,-2438,578,-2865,151,-2981,35,-2893,123,-2684,332,-2858,158,-2987,29,-2685,331,-2891,125,-1989,1027,-2977,39,-2875,141,-2801,215,-2618,398,-2707,309,-2695,321
58,-2810,246,-2546,510,-2939,117,-3025,31,-2862,194,-2982,74,-2912,144,-2467,589,-2905,151,-3020,36,-2931,125,-2718,338,-2895,161,-3027,29,-2719,337,-2928,128,-2016,1040,-3016,40,-2913,143,-2839,217,-2651,405,-2744,312,-2733,323
59,-2845,251,-2585,511,-2977,119,-3064,32,-2901,195,-3021,75,-2951,145,-2498,598,-2943,153,-3059,37,-2970,126,-2755,341,-2933,163,-3066,30,-2755,341,-2964,132,-2047,1049,-3056,40,-2949,147,-2875,221,-2689,407,-2779,317,-2771,325
60,-2883,253,-2616,520,-3017,119,-3104,32,-2937,199,-3061,75,-2991,145,-2532,604,-2982,154,-3099,37,-3010,126,-2793,343,-2969,167,-3106,30,-2789,347,-3002,134,-2076,1060,-3095,41,-2987,149,-2907,229,-2725,411,-2817,319,-2809,327
61,-2919,257,-2648,528,-3054,122,-3142,34,-2974,202,-3101,75,-3030,146,-2566,610,-3019,157,-3139,37,-3050,126,-2830,346,-3004,172,-3146,30,-2824,352,-3040,136,-2106,1070,-3135,41,-3025,151,-2943,233,-2760,416,-2856,320,-2847,329
62,-2952,264,-2678,538,-3091,125,-3181,35,-3009,207,-3140,76,-3069,147,-2597,619,-3058,158,-3179,37,-3089,127,-2868,348,-3042,174,-3185,31,-2861,355,-3078,138,-2136,1080,-3174,42,-3062,154,-2981,235,-2795,421,-2893,323,-2885,331
63,-2988,268,-2713,543,-3129,127,-3221,35,-3046,210,-3179,77,-3108,148,-2630,626,-3096,160,-3219,37,-3129,127,-2901,355,-3080,176,-3224,32,-2897,359,-3115,141,-2167,1089,-3212,44,-3101,155,-3018,238,-2833,423,-2928,328,-2921,335
64,-3024,272,-2747,549,-3168,128,-3260,36,-3083,213,-3219,77,-3146,150,-2662,634,-3136,160,-3259,37,-3166,130,-2936,360,-3119,177,-3263,33,-2935,361,-3154,142,-2196,1100,-3251,45,-3141,155,-3056,240,-2870,426,-2962,334,-2959,337
65,-3061,275,-2780,556,-3205,131,-3300,36,-3122,214,-3258,78,-3185,151,-2693,643,-3174,162,-3299,37,-3203,133,-2975,361,-3157,179,-3303,33,-2973,363,-3193,143,-2228,1108,-3291,45,-3179,157,-3096,240,-2903,433,-2997,339,-2996,340
66,-3096,280,-2810,566,-3244,132,-3340,36,-3160,216,-3296,80,-3225,151,-2726,650,-3213,163,-3339,37,-3243,133,-3010,366,-3196,180,-3343,33,-3011,365,-3232,144,-2261,1115,-3331,45,-3215,161,-3136,240,-2940,436,-3034,342,-3030,346
67,-3129,287,-2843,573,-3284,132,-3379,37,-3199,217,-3334,82,-3263,153,-2762,654,-3250,166,-3379,37,-3283,133,-3042,374,-3235,181,-3382,34,-3046,370,-3272,144,-2289,1127,-3371,45,-3254,162,-3171,245,-2975,441,-3071,345,-3067,349
68,-3168,288,-2879,577,-3323,133,-3419,37,-3237,219,-3373,83,-3302,154,-2798,658,-3289,167,-3418,38,-3323,133,-3073,383,-3275,181,-3420,36,-3082,374,-3310,146,-2317,1139,-3410,46,-3293,163,-3202,254,-3012,444,-3108,348,-3102,354
69,-3204,292,-2912,584,-3360,136,-3459,37,-3276,220,-3410,86,-3339,157,-2834,662,-3327,169,-3458,38,-3363,133,-3108,388,-3315,181,-3459,37,-3114,382,-3348,148,-2342,1154,-3448,48,-3332,164,-3239,257,-3050,446,-3143,353,-3140,356
70,-3244,292,-2949,587,-3395,141,-3499,37,-3312,224,-3449,87,-3377,159,-2868,668,-3367,169,-3497,39,-3402,134,-3146,390,-3353,183,-3499,37,-3151,385,-3384,152,-2371,1165,-3488,48,-3370,166,-3275,261,-3086,450,-3178,358,-3176,360
71,-3281,295,-2983,593,-3434,142,-3539,37,-3350,226,-3487,89,-3414,162,-2896,680,-3406,170,-3537,39,-3441,135,-3182,394,-3392,184,-3539,37,-3185,391,-3423,153,-2398,1178,-3527,49,-3408,168,-3313,263,-3122,454,-3216,360,-3213,363
72,-3321,295,-3014,602,-3474,142,-3579,37,-3388,228,-3527,89,-3453,163,-2927,689,-3445,171,-3577,39,-3481,135,-3219,397,-3429,187,-3578,38,-3224,392,-3461,155,-2430,1186,-3563,53,-3444,172,-3348,268,-3159,457,-3250,366,-3250,366
73,-3357,299,-3046,610,-3513,143,-3619,37,-3426,230,-3566,90,-3490,166,-2959,697,-3485,171,-3615,41,-3521,135,-3255,401,-3468,188,-3616,40,-3258,398,-3499,157,-2461,1195,-3600,56,-3482,174,-3387,269,-3196,460,-3286,370,-3284,372
74,-3395,301,-3079,617,-3553,143,-3659,37,-3464,232,-3605,91,-3529,167,-2991,705,-3523,173,-3655,41,-3561,135,-3292,404,-3507,189,-3656,40,-3294,402,-3538,158,-2489,1207,-3640,56,-3522,174,-3420,276,-3232,464,-3323,373,-3320,376
75,-3431,305,-3112,624,-3591,145,-3698,38,-3500,236,-3642,94,-3564,172,-3025,711,-3563,173,-3695,41,-3601,135,-3328,408,-3547,189,-3696,40,-3329,407,-3577,159,-2519,1217,-3679,57,-3560,176,-3456,280,-3264,472,-3361,375,-3356,380
76,-3469,307,-3147,629,-3630,146,-3738,38,-3537,239,-3679,97,-3602,174,-3062,714,-3603,173,-3735,41,-3640,136,-3364,412,-3586,190,-3736,40,-3367,409,-3615,161,-2547,1229,-3719,57,-3597,179,-3492,284,-3297,479,-3399,377,-3393,383
77,-3506,310,-3179,637,-3670,146,-3777,39,-3571,245,-3718,98,-3640,176,-3096,720,-3643,173,-3774,42,-3680,136,-3399,417,-3623,193,-3776,40,-3404,412,-3654,162,-2571,1245,-3759,57,-3637,179,-3528,288,-3334,482,-3435,381,-3431,385
78,-3542,314,-3214,642,-3709,147,-3816,40,-3608,248,-3757,99,-3679,177,-3128,728,-3682,174,-3813,43,-3720,136,-3434,422,-3660,196,-3815,41,-3441,415,-3693,163,-2602,1254,-3799,57,-3673,183,-3564,292,-3371,485,-3471,385,-3468,388
79,-3578,318,-3246,650,-3745,151,-3856,40,-3647,249,-3796,100,-3715,181,-3161,735,-3721,175,-3850,46,-3757,139,-3469,427,-3698,198,-3854,42,-3478,418,-3730,166,-2628,1268,-3839,57,-3712,184,-3601,295,-3408,488,-3506,390,-3503,393
